,UnixTime,Tweet,Polarity
1277,1575458441033.0,"RT @TimucinUskup: Ullkede kemer sikilacaksa, o kemeri en cok devlet sikmali. Insanlar otobus, servise biniyorsa burokrat da binmeli.
Biz fa...",1.0
1278,1575458441033.0,"RT @TimucinUskup: Ullkede kemer sikilacaksa, o kemeri en cok devlet sikmali. Insanlar otobus, servise biniyorsa burokrat da binmeli.
Biz fa...",1.0
1279,1575458455015.0,RT @izmirdeyince: CHP Genel Baskani Kemal Kilictaroglu Muharrem Inceye sahip cikacaksiniz onu cumhur baskanligi koltuguna oturtmak zorunda...,1.0
1280,1575458455015.0,RT @izmirdeyince: CHP Genel Baskani Kemal Kilictaroglu Muharrem Inceye sahip cikacaksiniz onu cumhur baskanligi koltuguna oturtmak zorunda...,1.0
1281,1575458465407.0,Bu gun  secim olsa oyunuzu kime verirsiniz #halk #EytMeclisiSalliyor #CerenOEzdemir #vakifbank...,1.0
1282,1575458465407.0,Bu gun  secim olsa oyunuzu kime verirsiniz #halk #EytMeclisiSalliyor #CerenOEzdemir #vakifbank...,1.0
1283,1575458469403.0,"RT @SenaYce14265420: Idare YARGININ Uzerinde Degildir
KHK zulmu bitsin artik

hazineye
Maliye Bakanligina
#CerenOzdemir
#4AralikDunyaMade...",1.0
1284,1575458469403.0,"RT @SenaYce14265420: Idare YARGININ Uzerinde Degildir
KHK zulmu bitsin artik

hazineye
Maliye Bakanligina
#CerenOzdemir
#4AralikDunyaMade...",1.0
1285,1575458485508.0,"RT @mustafa_uzun__: Hain ve gafil olmayan insan her zaman Devletinin yaninda olur
#VakifBank

Hep  ayni oyunlar 
Gaflete dusmus muslumanlar...",1.0
1286,1575458485508.0,"RT @mustafa_uzun__: Hain ve gafil olmayan insan her zaman Devletinin yaninda olur
#VakifBank

Hep  ayni oyunlar 
Gaflete dusmus muslumanlar...",1.0
1287,1575458486616.0,"RT @30ARTITV: ENFLASYON YENIDEN CIFT HANEDE
Gida enflasyonu yuzde 20,76!..
VAKIFBANK DA HAZINEYE GITTI!
Cumhurbaskani karari, Resmi Gazete...",1.0
1288,1575458486616.0,"RT @30ARTITV: ENFLASYON YENIDEN CIFT HANEDE
Gida enflasyonu yuzde 20,76!..
VAKIFBANK DA HAZINEYE GITTI!
Cumhurbaskani karari, Resmi Gazete...",1.0
1289,1575458499280.0,RT @yuzdeyuzhaber1: Vakifbank da Artik Damadin!,1.0
1290,1575458499280.0,RT @yuzdeyuzhaber1: Vakifbank da Artik Damadin!,1.0
1291,1575458514929.0,"RT @lvntozrn: Sabah seysi yazari Dilek Gungore gore ;
#VakifBank hukumetin eline gecince, vakiflar hayir kurumlarina daha cok para harcaya...",1.0
1292,1575458514929.0,"RT @lvntozrn: Sabah seysi yazari Dilek Gungore gore ;
#VakifBank hukumetin eline gecince, vakiflar hayir kurumlarina daha cok para harcaya...",1.0
1293,1575458540531.0,"RT @Cisem0732: #VakifBank Memleketi komple Damada devredelim bizde hic ugrasmayalim. 

100 yildir yapilan butun yatirimlari 17 yilda yedile...",1.0
1294,1575458540531.0,"RT @Cisem0732: #VakifBank Memleketi komple Damada devredelim bizde hic ugrasmayalim. 

100 yildir yapilan butun yatirimlari 17 yilda yedile...",1.0
1295,1575458569638.0,"RT @NazliDurucuk: Koskoca #vakifbankda gitti.
Adamlar tum vucudu saran kotu huylu kanser gibi. Turkiye Cumhuriyetinin basina gelen en buy...",1.0
1296,1575458569638.0,"RT @NazliDurucuk: Koskoca #vakifbankda gitti.
Adamlar tum vucudu saran kotu huylu kanser gibi. Turkiye Cumhuriyetinin basina gelen en buy...",1.0
1297,1575458580814.0,"RT @menderes006: #VakifBank
yamHaqu llWhu lriWbw wayurbiy lSaWdaqati wallWhu la yuHibuW kulaW kafaWrin athymin
Allah, faizin b...",1.0
1298,1575458580814.0,"RT @menderes006: #VakifBank
yamHaqu llWhu lriWbw wayurbiy lSaWdaqati wallWhu la yuHibuW kulaW kafaWrin athymin
Allah, faizin b...",1.0
1299,1575458591716.0,"RT @okanmazofficial: Dunyanin en siddetli depremleri nerede olmustur ve kac siddetlidir ? Size bir tuyo 9,5#vak...",1.0
1300,1575458591716.0,"RT @okanmazofficial: Dunyanin en siddetli depremleri nerede olmustur ve kac siddetlidir ? Size bir tuyo 9,5#vak...",1.0
1301,1575458599545.0,RT @dizifilmdergisi: Elimi Birakma 57.Bolum Fragmani   #Carsamba #CerenOzdemir #HayirliSabahlar #carsamba #gunaydin #BirGulse #Istanbul #at...,1.0
1302,1575458599545.0,RT @dizifilmdergisi: Elimi Birakma 57.Bolum Fragmani   #Carsamba #CerenOzdemir #HayirliSabahlar #carsamba #gunaydin #BirGulse #Istanbul #at...,1.0
1303,1575458603949.0,"RT @ozngndgdu: Birkac yil icinde mezun olmasi beklenen 7,7 milyon universite ogrencisi, ancak sadece 7,1 milyon universite mezununu istihda...",1.0
1304,1575458603949.0,"RT @ozngndgdu: Birkac yil icinde mezun olmasi beklenen 7,7 milyon universite ogrencisi, ancak sadece 7,1 milyon universite mezununu istihda...",1.0
1305,1575458619975.0,"Yahyalida Sevgi her engeli asar programi!

#kayseri #yahyali #sevgi 
#vakifbank #cerenozdemir #eminebulut #Iran...",1.0
1306,1575458619975.0,"Yahyalida Sevgi her engeli asar programi!

#kayseri #yahyali #sevgi 
#vakifbank #cerenozdemir #eminebulut #Iran...",1.0
1307,1575458631547.0,"RT @lvntozrn: Sabah seysi yazari Dilek Gungore gore ;
#VakifBank hukumetin eline gecince, vakiflar hayir kurumlarina daha cok para harcaya...",1.0
1308,1575458631547.0,"RT @lvntozrn: Sabah seysi yazari Dilek Gungore gore ;
#VakifBank hukumetin eline gecince, vakiflar hayir kurumlarina daha cok para harcaya...",1.0
1309,1575458636328.0,"RT @lvntozrn: Sabah seysi yazari Dilek Gungore gore ;
#VakifBank hukumetin eline gecince, vakiflar hayir kurumlarina daha cok para harcaya...",1.0
1310,1575458636328.0,"RT @lvntozrn: Sabah seysi yazari Dilek Gungore gore ;
#VakifBank hukumetin eline gecince, vakiflar hayir kurumlarina daha cok para harcaya...",1.0
1311,1575458641239.0,Vakifbank konusunun asli astari,1.0
1312,1575458641239.0,Vakifbank konusunun asli astari,1.0
1313,1575458682857.0,"RT @Diyene_: Sozunun eri cikti
#vakifbank",1.0
1314,1575458682857.0,"RT @Diyene_: Sozunun eri cikti
#vakifbank",1.0
1315,1575458683363.0,"RT @dilekgunn: Cahiliye devri.
Vakifbankin aylardir konusulan Vakiflar Genel Mudurlugu hisseleri Hazineye devredilince beyinler yandi.Kam...",1.0
1316,1575458683363.0,"RT @dilekgunn: Cahiliye devri.
Vakifbankin aylardir konusulan Vakiflar Genel Mudurlugu hisseleri Hazineye devredilince beyinler yandi.Kam...",1.0
1317,1575458693513.0,"RT @KYOKPlatform: Idare YARGININ Uzerinde Degildir
Khk zulmu Bitsin
hazineye
Maliye Bakanligina
#CerenOzdemir
#4AralikDunyaMadencilerGunu...",1.0
1318,1575458693513.0,"RT @KYOKPlatform: Idare YARGININ Uzerinde Degildir
Khk zulmu Bitsin
hazineye
Maliye Bakanligina
#CerenOzdemir
#4AralikDunyaMadencilerGunu...",1.0
1319,1575458697467.0,"RT @dilekgunn: Cahiliye devri.
Vakifbankin aylardir konusulan Vakiflar Genel Mudurlugu hisseleri Hazineye devredilince beyinler yandi.Kam...",1.0
1320,1575458697467.0,"RT @dilekgunn: Cahiliye devri.
Vakifbankin aylardir konusulan Vakiflar Genel Mudurlugu hisseleri Hazineye devredilince beyinler yandi.Kam...",1.0
1321,1575458701260.0,"RT @nasuhbektas: Buyurunuz buradan 

Saraydan gece yarisi Vakifbank hamlesi
Vakiflar Bankasinin yuzde 58.5 oranindaki hissesi Hazine ve M...",1.0
1322,1575458701260.0,"RT @nasuhbektas: Buyurunuz buradan 

Saraydan gece yarisi Vakifbank hamlesi
Vakiflar Bankasinin yuzde 58.5 oranindaki hissesi Hazine ve M...",1.0
1323,1575458703162.0,RT @OzlemAgirmanTR: Ajda Pekkan bir sarkisinda ''Her sabah uyandiginda beni farzet yaninda'' der. AKP nin 18 yillik seruveninde artik soyle s...,1.0
1324,1575458703162.0,RT @OzlemAgirmanTR: Ajda Pekkan bir sarkisinda ''Her sabah uyandiginda beni farzet yaninda'' der. AKP nin 18 yillik seruveninde artik soyle s...,1.0
1325,1575458706399.0,"Dun gece 
Vakifbanka Cokmusler duydunuzmu?

Dun Gece Vakifbankin % 58.5 hissesini,Hazine ve Maliye Bakanligina a...",1.0
1326,1575458709361.0,"ENFLASYON YENIDEN CIFT HANEDE
Gida enflasyonu yuzde 20,76!..
VAKIFBANK DA HAZINEYE GITTI!
Cumhurbaskani karari, Res...",1.0
1327,1575458709951.0,"@otekidunyali oku#HirsizFOX #CerenOzdemir #GOT7
 Cagatay Aksuya #mugeanli...",1.0
1328,1575458711808.0,"Bu Vakifbank olayi bizim maaslari etkilemez degil mi?
Aman baba, gozunu seveyim. Istediginiz mulku istediginize sat...",1.0
1329,1575458706399.0,"Dun gece 
Vakifbanka Cokmusler duydunuzmu?

Dun Gece Vakifbankin % 58.5 hissesini,Hazine ve Maliye Bakanligina a...",1.0
1330,1575458730852.0,Treasury to take over majority stake in the state-owned Vakifbank,1.0
1331,1575458709361.0,"ENFLASYON YENIDEN CIFT HANEDE
Gida enflasyonu yuzde 20,76!..
VAKIFBANK DA HAZINEYE GITTI!
Cumhurbaskani karari, Res...",1.0
1332,1575458745822.0,"RT @aysun_erkul: #Vakifbank DAMAT beye verilince susan GAFIL #Akpliler;
#imamoglu kaz sofrasina oturunca kas catan #dinci islamcilar;
#TC...",1.0
1333,1575458709951.0,"@otekidunyali oku#HirsizFOX #CerenOzdemir #GOT7
 Cagatay Aksuya #mugeanli...",1.0
1334,1575458748690.0,"RT @lvntozrn: Sabah seysi yazari Dilek Gungore gore ;
#VakifBank hukumetin eline gecince, vakiflar hayir kurumlarina daha cok para harcaya...",1.0
1335,1575458711808.0,"Bu Vakifbank olayi bizim maaslari etkilemez degil mi?
Aman baba, gozunu seveyim. Istediginiz mulku istediginize sat...",1.0
1336,1575458766158.0,"RT @unnaman61: Hani fikra vardir ya ayni fikra gibisin @KucukkayaIsmail bu mallagi kabul ederek toparlarsin mallik yaptim de
#vakifbank...",1.0
1337,1575458730852.0,Treasury to take over majority stake in the state-owned Vakifbank,1.0
1338,1575461628477.0,"RT @Cisem0732: #VakifBank Memleketi komple Damada devredelim bizde hic ugrasmayalim. 

100 yildir yapilan butun yatirimlari 17 yilda yedile...",1.0
1339,1575461628477.0,"RT @Cisem0732: #VakifBank Memleketi komple Damada devredelim bizde hic ugrasmayalim. 

100 yildir yapilan butun yatirimlari 17 yilda yedile...",1.0
1340,1575461649016.0,"RT @dilekgunn: Cahiliye devri.
Vakifbankin aylardir konusulan Vakiflar Genel Mudurlugu hisseleri Hazineye devredilince beyinler yandi.Kam...",1.0
1341,1575461649016.0,"RT @dilekgunn: Cahiliye devri.
Vakifbankin aylardir konusulan Vakiflar Genel Mudurlugu hisseleri Hazineye devredilince beyinler yandi.Kam...",1.0
1342,1575461657681.0,"RT @lvntozrn: Troller elbirligi ile #VakifBank in Hazineye devrini savunuyor.
Erdogan #BirTaraftaHalk istemiyor deyip ''veto'' ederse, yarin...",1.0
1343,1575461657681.0,"RT @lvntozrn: Troller elbirligi ile #VakifBank in Hazineye devrini savunuyor.
Erdogan #BirTaraftaHalk istemiyor deyip ''veto'' ederse, yarin...",1.0
1344,1575461664596.0,"RT @NazliDurucuk: Koskoca #vakifbankda gitti.
Adamlar tum vucudu saran kotu huylu kanser gibi. Turkiye Cumhuriyetinin basina gelen en buy...",1.0
1345,1575461664596.0,"RT @NazliDurucuk: Koskoca #vakifbankda gitti.
Adamlar tum vucudu saran kotu huylu kanser gibi. Turkiye Cumhuriyetinin basina gelen en buy...",1.0
1346,1575461667022.0,"RT @hhakkikahveci: ULKEMIZ TOPRAKLARININ
YAKLASIK %15 I. VAKIF MALIDIR.
ONCE SERMAYE ARTTIRIMINA KATILIM PAYI ADI ALTINDA,BU VAKIF MALLARI...",1.0
1347,1575461667022.0,"RT @hhakkikahveci: ULKEMIZ TOPRAKLARININ
YAKLASIK %15 I. VAKIF MALIDIR.
ONCE SERMAYE ARTTIRIMINA KATILIM PAYI ADI ALTINDA,BU VAKIF MALLARI...",1.0
1348,1575461671404.0,"RT @dilekgunn: Cahiliye devri.
Vakifbankin aylardir konusulan Vakiflar Genel Mudurlugu hisseleri Hazineye devredilince beyinler yandi.Kam...",1.0
1349,1575461671404.0,"RT @dilekgunn: Cahiliye devri.
Vakifbankin aylardir konusulan Vakiflar Genel Mudurlugu hisseleri Hazineye devredilince beyinler yandi.Kam...",1.0
1350,1575461672549.0,"#vakifbank 
GENE COKOMELLI ISLER...

#VakifbankVoleybolTakimi",1.0
1351,1575461672549.0,"#vakifbank 
GENE COKOMELLI ISLER...

#VakifbankVoleybolTakimi",1.0
1352,1575461675701.0,"RT @lvntozrn: Sabah seysi yazari Dilek Gungore gore ;
#VakifBank hukumetin eline gecince, vakiflar hayir kurumlarina daha cok para harcaya...",1.0
1353,1575461675701.0,"RT @lvntozrn: Sabah seysi yazari Dilek Gungore gore ;
#VakifBank hukumetin eline gecince, vakiflar hayir kurumlarina daha cok para harcaya...",1.0
1354,1575461691835.0,"RT @aysun_erkul: #Vakifbank DAMAT beye verilince susan GAFIL #Akpliler;
#imamoglu kaz sofrasina oturunca kas catan #dinci islamcilar;
#TC...",1.0
1355,1575461691835.0,"RT @aysun_erkul: #Vakifbank DAMAT beye verilince susan GAFIL #Akpliler;
#imamoglu kaz sofrasina oturunca kas catan #dinci islamcilar;
#TC...",1.0
1356,1575461701588.0,"RT @lvntozrn: Sabah seysi yazari Dilek Gungore gore ;
#VakifBank hukumetin eline gecince, vakiflar hayir kurumlarina daha cok para harcaya...",1.0
1357,1575461701588.0,"RT @lvntozrn: Sabah seysi yazari Dilek Gungore gore ;
#VakifBank hukumetin eline gecince, vakiflar hayir kurumlarina daha cok para harcaya...",1.0
1358,1575461706270.0,RT @bianet_eng: Treasury to take over majority stake in the state-owned Vakifbank,1.0
1359,1575461706270.0,RT @bianet_eng: Treasury to take over majority stake in the state-owned Vakifbank,1.0
1360,1575461762044.0,RT @yazparov: AKPye sirin gozukmek adina elestiri getirenleri ''cahillikle'' suclayan SABAH yazari bu hanim daha Vakiflar Bankasindaki devr...,1.0
1361,1575461762044.0,RT @yazparov: AKPye sirin gozukmek adina elestiri getirenleri ''cahillikle'' suclayan SABAH yazari bu hanim daha Vakiflar Bankasindaki devr...,1.0
1362,1575461762477.0,"RT @aysen_tok: Nerede benim takipcim? 
#dogakoleji 
#CerenOEzdemir 
#carsamba 
#vakifbank 
#KadinaSiddeteHayir 
#NATO 
#HedefKupa 
#financi...",1.0
1363,1575461762477.0,"RT @aysen_tok: Nerede benim takipcim? 
#dogakoleji 
#CerenOEzdemir 
#carsamba 
#vakifbank 
#KadinaSiddeteHayir 
#NATO 
#HedefKupa 
#financi...",1.0
1364,1575461769573.0,"RT @yesiiiim: Idare YARGININ Uzerinde Degildir
KHK zulmu bitsin artik

hazineye
Maliye Bakanligina
#CerenOzdemir
#4AralikDunyaMadencilerG...",1.0
1365,1575461769573.0,"RT @yesiiiim: Idare YARGININ Uzerinde Degildir
KHK zulmu bitsin artik

hazineye
Maliye Bakanligina
#CerenOzdemir
#4AralikDunyaMadencilerG...",1.0
1366,1575461796294.0,"RT @lvntozrn: Sabah seysi yazari Dilek Gungore gore ;
#VakifBank hukumetin eline gecince, vakiflar hayir kurumlarina daha cok para harcaya...",1.0
1367,1575461796294.0,"RT @lvntozrn: Sabah seysi yazari Dilek Gungore gore ;
#VakifBank hukumetin eline gecince, vakiflar hayir kurumlarina daha cok para harcaya...",1.0
1368,1575461798066.0,RT @yazparov: AKPye sirin gozukmek adina elestiri getirenleri ''cahillikle'' suclayan SABAH yazari bu hanim daha Vakiflar Bankasindaki devr...,1.0
1369,1575461798066.0,RT @yazparov: AKPye sirin gozukmek adina elestiri getirenleri ''cahillikle'' suclayan SABAH yazari bu hanim daha Vakiflar Bankasindaki devr...,1.0
1370,1575461800322.0,"RT @aysun_erkul: #Vakifbank DAMAT beye verilince susan GAFIL #Akpliler;
#imamoglu kaz sofrasina oturunca kas catan #dinci islamcilar;
#TC...",1.0
1371,1575461800322.0,"RT @aysun_erkul: #Vakifbank DAMAT beye verilince susan GAFIL #Akpliler;
#imamoglu kaz sofrasina oturunca kas catan #dinci islamcilar;
#TC...",1.0
1372,1575461808735.0,"RT @aysun_erkul: #Vakifbank DAMAT beye verilince susan GAFIL #Akpliler;
#imamoglu kaz sofrasina oturunca kas catan #dinci islamcilar;
#TC...",1.0
1373,1575461808735.0,"RT @aysun_erkul: #Vakifbank DAMAT beye verilince susan GAFIL #Akpliler;
#imamoglu kaz sofrasina oturunca kas catan #dinci islamcilar;
#TC...",1.0
1374,1575461811700.0,RT @yazparov: AKPye sirin gozukmek adina elestiri getirenleri ''cahillikle'' suclayan SABAH yazari bu hanim daha Vakiflar Bankasindaki devr...,1.0
1375,1575461811700.0,RT @yazparov: AKPye sirin gozukmek adina elestiri getirenleri ''cahillikle'' suclayan SABAH yazari bu hanim daha Vakiflar Bankasindaki devr...,1.0
1376,1575461825601.0,"RT @selcan_2023: Siddet Olaylarin Temel Nedenlerinden Biri Kemalist Yetistirmektir. 

Islam Ile Yetisen Nesiller Sizin Tek Kurtaricinizdir....",1.0
1377,1575461825601.0,"RT @selcan_2023: Siddet Olaylarin Temel Nedenlerinden Biri Kemalist Yetistirmektir. 

Islam Ile Yetisen Nesiller Sizin Tek Kurtaricinizdir....",1.0
1378,1575461842463.0,"RT @lvntozrn: Sabah seysi yazari Dilek Gungore gore ;
#VakifBank hukumetin eline gecince, vakiflar hayir kurumlarina daha cok para harcaya...",1.0
1379,1575461842463.0,"RT @lvntozrn: Sabah seysi yazari Dilek Gungore gore ;
#VakifBank hukumetin eline gecince, vakiflar hayir kurumlarina daha cok para harcaya...",1.0
1380,1575461861014.0,"RT @lvntozrn: Sabah seysi yazari Dilek Gungore gore ;
#VakifBank hukumetin eline gecince, vakiflar hayir kurumlarina daha cok para harcaya...",1.0
1381,1575461861014.0,"RT @lvntozrn: Sabah seysi yazari Dilek Gungore gore ;
#VakifBank hukumetin eline gecince, vakiflar hayir kurumlarina daha cok para harcaya...",1.0
1382,1575461862046.0,"RT @aysen_tok: Mundane #Turkiye haritasinin 7.ev alani. #Bankalar Bankalar hukuku, Bankalar kanunu...Etkisindeyiz derken hazineye devir edi...",1.0
1383,1575461862046.0,"RT @aysen_tok: Mundane #Turkiye haritasinin 7.ev alani. #Bankalar Bankalar hukuku, Bankalar kanunu...Etkisindeyiz derken hazineye devir edi...",1.0
1384,1575461870748.0,"RT @lvntozrn: Sabah seysi yazari Dilek Gungore gore ;
#VakifBank hukumetin eline gecince, vakiflar hayir kurumlarina daha cok para harcaya...",1.0
1385,1575461870748.0,"RT @lvntozrn: Sabah seysi yazari Dilek Gungore gore ;
#VakifBank hukumetin eline gecince, vakiflar hayir kurumlarina daha cok para harcaya...",1.0
1386,1575461898307.0,"RT @vilzyc_99: #VakifBankin %58,5 oraninda ki hisseleri bir hafta icinde Hazine ve Maliye Bakanligina devrediliyormus.

Yani anlayacagini...",1.0
1387,1575461898307.0,"RT @vilzyc_99: #VakifBankin %58,5 oraninda ki hisseleri bir hafta icinde Hazine ve Maliye Bakanligina devrediliyormus.

Yani anlayacagini...",1.0
1388,1575461904488.0,RT @yazparov: AKPye sirin gozukmek adina elestiri getirenleri ''cahillikle'' suclayan SABAH yazari bu hanim daha Vakiflar Bankasindaki devr...,1.0
1389,1575461904488.0,RT @yazparov: AKPye sirin gozukmek adina elestiri getirenleri ''cahillikle'' suclayan SABAH yazari bu hanim daha Vakiflar Bankasindaki devr...,1.0
1390,1575461913732.0,"RT @lvntozrn: Himmm...
Demek ki ;
Istanbul ve Ankarada ''Kisiye, partiye, derneklere, VAKIFLARA, cemaatlere'' hizmet donemi bitince, #Vakifb...",1.0
1391,1575461913732.0,"RT @lvntozrn: Himmm...
Demek ki ;
Istanbul ve Ankarada ''Kisiye, partiye, derneklere, VAKIFLARA, cemaatlere'' hizmet donemi bitince, #Vakifb...",1.0
1392,1575461931680.0,RT @suigenerisfemin: Imamoglunun yedigi kazi ictigi ickiyi diline dolayan trol Melih Vakifbank konusunun uzerini ortmek icin gundem degisti...,1.0
1393,1575461931680.0,RT @suigenerisfemin: Imamoglunun yedigi kazi ictigi ickiyi diline dolayan trol Melih Vakifbank konusunun uzerini ortmek icin gundem degisti...,1.0
1394,1575461946626.0,RT @ayfer_ozden: Aaaaaa cok sasirdim.,1.0
1395,1575461946626.0,RT @ayfer_ozden: Aaaaaa cok sasirdim.,1.0
1396,1575461948064.0,"RT @dilekgunn: Cahiliye devri.
Vakifbankin aylardir konusulan Vakiflar Genel Mudurlugu hisseleri Hazineye devredilince beyinler yandi.Kam...",1.0
1397,1575461948064.0,"RT @dilekgunn: Cahiliye devri.
Vakifbankin aylardir konusulan Vakiflar Genel Mudurlugu hisseleri Hazineye devredilince beyinler yandi.Kam...",1.0
1398,1575461949896.0,RT @nazligul_umit: Bu gun  secim olsa oyunuzu kime verirsiniz #halk #EytMeclisiSalliyor #CerenOEzdemir #vakifbank #halkinderdinikonusalim...,1.0
1399,1575461949896.0,RT @nazligul_umit: Bu gun  secim olsa oyunuzu kime verirsiniz #halk #EytMeclisiSalliyor #CerenOEzdemir #vakifbank #halkinderdinikonusalim...,1.0
1400,1575461950391.0,RT @GulerceTahsin: #VakifBank nasil devletin ise isbankasida acilen devletin yani milletin olmali derhal #5816SayiliKanunKaldirilsin #Atatu...,1.0
1401,1575461950391.0,RT @GulerceTahsin: #VakifBank nasil devletin ise isbankasida acilen devletin yani milletin olmali derhal #5816SayiliKanunKaldirilsin #Atatu...,1.0
1402,1575461960340.0,RT @muslimgunduz: Yani dunyada sadece 40 milyon iscimi fabrika kolesi veya dukkaninda calisirken bankalara kolelik yapiyor.Sayida hata var...,1.0
1403,1575461960340.0,RT @muslimgunduz: Yani dunyada sadece 40 milyon iscimi fabrika kolesi veya dukkaninda calisirken bankalara kolelik yapiyor.Sayida hata var...,1.0
1404,1575461962290.0,"RT @emirbereket: #Vakifbank meselesiyle ilgili flood. 

Okudugunuz her seyi unutun. 

En mantiklisi bu;",1.0
1405,1575461962290.0,"RT @emirbereket: #Vakifbank meselesiyle ilgili flood. 

Okudugunuz her seyi unutun. 

En mantiklisi bu;",1.0
1406,1575461985577.0,RT @TRENDBORSA1: 6.05 de ozel (vip) arkadaslarimizla #ACSEL i cok begendik takip etmeye basladik 6.27 oldu aallah allah begendigimiz hisse...,1.0
1407,1575461985577.0,RT @TRENDBORSA1: 6.05 de ozel (vip) arkadaslarimizla #ACSEL i cok begendik takip etmeye basladik 6.27 oldu aallah allah begendigimiz hisse...,1.0
1408,1575461990161.0,"@gazetesozcu Dirilis Ertugrul rolu ve Vakifbank reklamlarindan aldigi para ile dirilmistir,",0.0
1409,1575461990161.0,"@gazetesozcu Dirilis Ertugrul rolu ve Vakifbank reklamlarindan aldigi para ile dirilmistir,",0.0
1410,1575461995170.0,"RT @sadecaglaa: ARTIK YETER   benim kimseyle bir alip veremedigim,yok kimin benimle ne derdi var?
Iki hesabimida sikayet ediyorsunuz?
@s...",0.0
1411,1575461995170.0,"RT @sadecaglaa: ARTIK YETER   benim kimseyle bir alip veremedigim,yok kimin benimle ne derdi var?
Iki hesabimida sikayet ediyorsunuz?
@s...",0.0
1412,1575462003545.0,"RT @ErdalKuzucu5: Belkide geride kalanlara birseyler kalir. 

#EytMeclisiSalliyor 
#vakifbank 
#EbuHanzalaHocaSucsuzdur 
#EbuHanzalaHocayaO...",1.0
1413,1575462003545.0,"RT @ErdalKuzucu5: Belkide geride kalanlara birseyler kalir. 

#EytMeclisiSalliyor 
#vakifbank 
#EbuHanzalaHocaSucsuzdur 
#EbuHanzalaHocayaO...",1.0
1414,1575462008740.0,RT @Haberturk: Vakiflar Bankasinin yuzde 58.5i Hazineye devredildi! #VakifBank,1.0
1415,1575462008740.0,RT @Haberturk: Vakiflar Bankasinin yuzde 58.5i Hazineye devredildi! #VakifBank,1.0
1416,1575462010601.0,"RT @dilekgunn: Cahiliye devri.
Vakifbankin aylardir konusulan Vakiflar Genel Mudurlugu hisseleri Hazineye devredilince beyinler yandi.Kam...",1.0
1417,1575462010601.0,"RT @dilekgunn: Cahiliye devri.
Vakifbankin aylardir konusulan Vakiflar Genel Mudurlugu hisseleri Hazineye devredilince beyinler yandi.Kam...",1.0
1418,1575462017567.0,RT @fatihakscn10: sevim kos #VakifBank da coktuler...,1.0
1419,1575462017567.0,RT @fatihakscn10: sevim kos #VakifBank da coktuler...,1.0
1420,1575462029986.0,"#HirsizFOX
#carsamba",1.0
1421,1575462029986.0,"#HirsizFOX
#carsamba",1.0
1422,1575462037805.0,"RT @aysun_erkul: #Vakifbank DAMAT beye verilince susan GAFIL #Akpliler;
#imamoglu kaz sofrasina oturunca kas catan #dinci islamcilar;
#TC...",1.0
1423,1575462037805.0,"RT @aysun_erkul: #Vakifbank DAMAT beye verilince susan GAFIL #Akpliler;
#imamoglu kaz sofrasina oturunca kas catan #dinci islamcilar;
#TC...",1.0
1424,1575462039777.0,"RT @lvntozrn: Troller elbirligi ile #VakifBank in Hazineye devrini savunuyor.
Erdogan #BirTaraftaHalk istemiyor deyip ''veto'' ederse, yarin...",1.0
1425,1575462039777.0,"RT @lvntozrn: Troller elbirligi ile #VakifBank in Hazineye devrini savunuyor.
Erdogan #BirTaraftaHalk istemiyor deyip ''veto'' ederse, yarin...",1.0
1426,1575462043611.0,"RT @lvntozrn: Sabah seysi yazari Dilek Gungore gore ;
#VakifBank hukumetin eline gecince, vakiflar hayir kurumlarina daha cok para harcaya...",1.0
1427,1575462043611.0,"RT @lvntozrn: Sabah seysi yazari Dilek Gungore gore ;
#VakifBank hukumetin eline gecince, vakiflar hayir kurumlarina daha cok para harcaya...",1.0
1428,1575462055296.0,RT @Cisem0732: #VakifBank ''Misyonerler Afrikaya geldiginde bizim toparlaklarimiz onlarin incili vardi.Dua edelim dediler.Gozlerimizi kapat...,1.0
1429,1575462055296.0,RT @Cisem0732: #VakifBank ''Misyonerler Afrikaya geldiginde bizim toparlaklarimiz onlarin incili vardi.Dua edelim dediler.Gozlerimizi kapat...,1.0
1430,1575462062626.0,"RT @evrendst: #VakifBank hisseleri hazineye devredildi.
80 milyon doyardida,
bi aile ve avanesini doyuramadik..",1.0
1431,1575462062626.0,"RT @evrendst: #VakifBank hisseleri hazineye devredildi.
80 milyon doyardida,
bi aile ve avanesini doyuramadik..",1.0
1432,1575462068756.0,RT @OzlemAgirmanTR: Ajda Pekkan bir sarkisinda ''Her sabah uyandiginda beni farzet yaninda'' der. AKP nin 18 yillik seruveninde artik soyle s...,1.0
1433,1575462068756.0,RT @OzlemAgirmanTR: Ajda Pekkan bir sarkisinda ''Her sabah uyandiginda beni farzet yaninda'' der. AKP nin 18 yillik seruveninde artik soyle s...,1.0
1434,1575462071549.0,RT @yazparov: AKPye sirin gozukmek adina elestiri getirenleri ''cahillikle'' suclayan SABAH yazari bu hanim daha Vakiflar Bankasindaki devr...,1.0
1435,1575462071549.0,RT @yazparov: AKPye sirin gozukmek adina elestiri getirenleri ''cahillikle'' suclayan SABAH yazari bu hanim daha Vakiflar Bankasindaki devr...,1.0
1436,1575462094588.0,"RT @taylan_79: Ey ismi AZAMIN sahibi ...

israili kahhar isminle kahreyle,

Ummeti Muhammedin (s.a.v) dusmanlarini kahhar ismi serifin ile...",1.0
